child,parent_1,parent_2,parent_3
GEN=105_MEMBER=1639_DE,GEN=80_MEMBER=897_DE,GEN=58_MEMBER=228_DE,GEN=95_MEMBER=1322_DE,GEN=58_MEMBER=224_DE
GEN=105_MEMBER=1640_DE,GEN=20_MEMBER=588_DE,GEN=47_MEMBER=1388_DE,GEN=62_MEMBER=336_DE,GEN=98_MEMBER=1412_DE
GEN=105_MEMBER=1641_DE,GEN=43_MEMBER=1266_DE,GEN=104_MEMBER=1595_DE,GEN=42_MEMBER=1237_DE,GEN=62_MEMBER=336_DE
GEN=105_MEMBER=1642_DE,GEN=97_MEMBER=1402_DE,GEN=26_MEMBER=752_DE,GEN=77_MEMBER=788_DE,GEN=42_MEMBER=1237_DE
GEN=105_MEMBER=1643_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=69_MEMBER=551_DE,GEN=98_MEMBER=1412_DE
GEN=105_MEMBER=1644_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=228_DE,GEN=58_MEMBER=224_DE
GEN=105_MEMBER=1645_DE,GEN=55_MEMBER=143_DE,GEN=77_MEMBER=788_DE,GEN=93_MEMBER=1279_DE,GEN=58_MEMBER=224_DE
GEN=105_MEMBER=1646_DE,GEN=30_MEMBER=870_DE,GEN=95_MEMBER=1322_DE,GEN=98_MEMBER=1412_DE,GEN=35_MEMBER=1039_DE
GEN=105_MEMBER=1647_DE,GEN=30_MEMBER=870_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE
GEN=105_MEMBER=1648_DE,GEN=20_MEMBER=588_DE,GEN=104_MEMBER=1595_DE,GEN=26_MEMBER=752_DE,GEN=62_MEMBER=336_DE
GEN=105_MEMBER=1649_DE,GEN=20_MEMBER=588_DE,GEN=62_MEMBER=336_DE,GEN=14_MEMBER=403_DE,GEN=33_MEMBER=966_DE
GEN=106_MEMBER=1650_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=58_MEMBER=228_DE
GEN=106_MEMBER=1651_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=42_MEMBER=1237_DE
GEN=106_MEMBER=1652_DE,GEN=55_MEMBER=143_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=228_DE,GEN=62_MEMBER=336_DE
GEN=106_MEMBER=1653_DE,GEN=55_MEMBER=143_DE,GEN=97_MEMBER=1402_DE,GEN=47_MEMBER=1388_DE,GEN=62_MEMBER=336_DE
GEN=106_MEMBER=1654_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=228_DE,GEN=47_MEMBER=1388_DE,GEN=93_MEMBER=1279_DE
GEN=106_MEMBER=1655_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE
GEN=106_MEMBER=1656_DE,GEN=80_MEMBER=897_DE,GEN=58_MEMBER=216_DE,GEN=58_MEMBER=224_DE,GEN=14_MEMBER=403_DE
GEN=106_MEMBER=1657_DE,GEN=30_MEMBER=870_DE,GEN=80_MEMBER=897_DE,GEN=26_MEMBER=752_DE,GEN=98_MEMBER=1412_DE
GEN=106_MEMBER=1658_DE,GEN=80_MEMBER=897_DE,GEN=95_MEMBER=1322_DE,GEN=93_MEMBER=1279_DE,GEN=69_MEMBER=551_DE
GEN=106_MEMBER=1659_DE,GEN=30_MEMBER=870_DE,GEN=20_MEMBER=588_DE,GEN=47_MEMBER=1388_DE,GEN=95_MEMBER=1349_DE
GEN=106_MEMBER=1660_DE,GEN=30_MEMBER=870_DE,GEN=104_MEMBER=1595_DE,GEN=77_MEMBER=788_DE,GEN=17_MEMBER=502_DE
GEN=106_MEMBER=1661_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=95_MEMBER=1349_DE
GEN=106_MEMBER=1662_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=104_MEMBER=1595_DE,GEN=95_MEMBER=1322_DE
GEN=106_MEMBER=1663_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE,GEN=47_MEMBER=1388_DE
GEN=106_MEMBER=1664_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE,GEN=47_MEMBER=1388_DE,GEN=49_MEMBER=1445_DE
GEN=106_MEMBER=1665_DE,GEN=30_MEMBER=870_DE,GEN=104_MEMBER=1595_DE,GEN=58_MEMBER=228_DE,GEN=58_MEMBER=224_DE
GEN=106_MEMBER=1666_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=42_MEMBER=1237_DE,GEN=62_MEMBER=336_DE
GEN=106_MEMBER=1667_DE,GEN=58_MEMBER=216_DE,GEN=47_MEMBER=1388_DE,GEN=45_MEMBER=1330_DE,GEN=14_MEMBER=403_DE
GEN=106_MEMBER=1668_DE,GEN=80_MEMBER=897_DE,GEN=43_MEMBER=1266_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=216_DE
GEN=106_MEMBER=1669_DE,GEN=55_MEMBER=143_DE,GEN=26_MEMBER=752_DE,GEN=47_MEMBER=1388_DE,GEN=33_MEMBER=966_DE
GEN=106_MEMBER=1670_DE,GEN=43_MEMBER=1266_DE,GEN=47_MEMBER=1388_DE,GEN=49_MEMBER=1445_DE,GEN=33_MEMBER=966_DE
GEN=106_MEMBER=1671_DE,GEN=80_MEMBER=897_DE,GEN=58_MEMBER=216_DE,GEN=95_MEMBER=1349_DE,GEN=45_MEMBER=1330_DE
GEN=106_MEMBER=1672_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=228_DE,GEN=69_MEMBER=551_DE,GEN=35_MEMBER=1039_DE
GEN=106_MEMBER=1673_DE,GEN=80_MEMBER=897_DE,GEN=77_MEMBER=788_DE,GEN=93_MEMBER=1279_DE,GEN=45_MEMBER=1330_DE
GEN=106_MEMBER=1674_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=47_MEMBER=1388_DE,GEN=98_MEMBER=1412_DE
GEN=106_MEMBER=1675_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=216_DE,GEN=49_MEMBER=1445_DE,GEN=45_MEMBER=1330_DE
GEN=106_MEMBER=1676_DE,GEN=80_MEMBER=897_DE,GEN=58_MEMBER=228_DE,GEN=47_MEMBER=1388_DE,GEN=58_MEMBER=224_DE
GEN=106_MEMBER=1677_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=49_MEMBER=1445_DE,GEN=62_MEMBER=336_DE
GEN=106_MEMBER=1678_DE,GEN=30_MEMBER=870_DE,GEN=58_MEMBER=216_DE,GEN=60_MEMBER=276_DE,GEN=17_MEMBER=502_DE
GEN=106_MEMBER=1679_DE,GEN=97_MEMBER=1402_DE,GEN=58_MEMBER=224_DE,GEN=45_MEMBER=1330_DE,GEN=33_MEMBER=966_DE
GEN=107_MEMBER=1680_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=42_MEMBER=1237_DE
GEN=107_MEMBER=1681_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=228_DE,GEN=45_MEMBER=1330_DE
GEN=107_MEMBER=1682_DE,GEN=55_MEMBER=143_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=216_DE,GEN=93_MEMBER=1279_DE
GEN=107_MEMBER=1683_DE,GEN=30_MEMBER=870_DE,GEN=97_MEMBER=1402_DE,GEN=58_MEMBER=224_DE,GEN=33_MEMBER=966_DE
GEN=107_MEMBER=1684_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=42_MEMBER=1237_DE,GEN=47_MEMBER=1388_DE
GEN=107_MEMBER=1685_DE,GEN=80_MEMBER=897_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=216_DE,GEN=14_MEMBER=403_DE
GEN=107_MEMBER=1686_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=58_MEMBER=228_DE,GEN=58_MEMBER=224_DE
GEN=107_MEMBER=1687_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=26_MEMBER=752_DE,GEN=95_MEMBER=1322_DE
GEN=107_MEMBER=1688_DE,GEN=80_MEMBER=897_DE,GEN=49_MEMBER=1445_DE,GEN=14_MEMBER=403_DE,GEN=35_MEMBER=1039_DE
GEN=107_MEMBER=1689_DE,GEN=30_MEMBER=870_DE,GEN=104_MEMBER=1595_DE,GEN=62_MEMBER=336_DE,GEN=60_MEMBER=276_DE
GEN=107_MEMBER=1690_DE,GEN=43_MEMBER=1266_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=216_DE,GEN=42_MEMBER=1237_DE
GEN=107_MEMBER=1691_DE,GEN=97_MEMBER=1402_DE,GEN=95_MEMBER=1322_DE,GEN=95_MEMBER=1349_DE,GEN=35_MEMBER=1039_DE
GEN=107_MEMBER=1692_DE,GEN=80_MEMBER=897_DE,GEN=58_MEMBER=216_DE,GEN=95_MEMBER=1349_DE,GEN=62_MEMBER=336_DE
GEN=107_MEMBER=1693_DE,GEN=80_MEMBER=897_DE,GEN=43_MEMBER=1266_DE,GEN=26_MEMBER=752_DE,GEN=69_MEMBER=551_DE
GEN=107_MEMBER=1694_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=224_DE,GEN=102_MEMBER=1553_DE
GEN=107_MEMBER=1695_DE,GEN=77_MEMBER=788_DE,GEN=42_MEMBER=1237_DE,GEN=14_MEMBER=403_DE,GEN=17_MEMBER=502_DE
GEN=107_MEMBER=1696_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=26_MEMBER=752_DE,GEN=95_MEMBER=1322_DE
GEN=107_MEMBER=1697_DE,GEN=104_MEMBER=1595_DE,GEN=26_MEMBER=752_DE,GEN=42_MEMBER=1237_DE,GEN=69_MEMBER=551_DE
GEN=107_MEMBER=1698_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=104_MEMBER=1595_DE,GEN=95_MEMBER=1322_DE
GEN=107_MEMBER=1699_DE,GEN=80_MEMBER=897_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=216_DE,GEN=49_MEMBER=1445_DE
GEN=107_MEMBER=1700_DE,GEN=58_MEMBER=216_DE,GEN=58_MEMBER=228_DE,GEN=95_MEMBER=1322_DE,GEN=95_MEMBER=1349_DE
GEN=107_MEMBER=1701_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=216_DE,GEN=58_MEMBER=228_DE,GEN=93_MEMBER=1279_DE
GEN=107_MEMBER=1702_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=216_DE,GEN=49_MEMBER=1445_DE,GEN=60_MEMBER=276_DE
GEN=107_MEMBER=1703_DE,GEN=55_MEMBER=143_DE,GEN=14_MEMBER=403_DE,GEN=33_MEMBER=966_DE,GEN=17_MEMBER=502_DE
GEN=107_MEMBER=1704_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=228_DE,GEN=62_MEMBER=336_DE,GEN=69_MEMBER=551_DE
GEN=107_MEMBER=1705_DE,GEN=30_MEMBER=870_DE,GEN=20_MEMBER=588_DE,GEN=104_MEMBER=1595_DE,GEN=26_MEMBER=752_DE
GEN=107_MEMBER=1706_DE,GEN=80_MEMBER=897_DE,GEN=62_MEMBER=336_DE,GEN=14_MEMBER=403_DE,GEN=89_MEMBER=1154_DE
GEN=107_MEMBER=1707_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=77_MEMBER=788_DE
GEN=107_MEMBER=1708_DE,GEN=30_MEMBER=870_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE
GEN=107_MEMBER=1709_DE,GEN=80_MEMBER=897_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=216_DE,GEN=49_MEMBER=1445_DE
GEN=108_MEMBER=1710_DE,GEN=30_MEMBER=870_DE,GEN=49_MEMBER=1445_DE,GEN=95_MEMBER=1349_DE,GEN=14_MEMBER=403_DE
GEN=108_MEMBER=1711_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=216_DE,GEN=42_MEMBER=1237_DE,GEN=62_MEMBER=336_DE
GEN=108_MEMBER=1712_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=42_MEMBER=1237_DE,GEN=35_MEMBER=1039_DE
GEN=108_MEMBER=1713_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=228_DE,GEN=45_MEMBER=1330_DE,GEN=33_MEMBER=966_DE
GEN=108_MEMBER=1714_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=42_MEMBER=1237_DE,GEN=45_MEMBER=1330_DE
GEN=108_MEMBER=1715_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=42_MEMBER=1237_DE,GEN=17_MEMBER=502_DE
GEN=108_MEMBER=1716_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=95_MEMBER=1322_DE
GEN=108_MEMBER=1717_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=216_DE,GEN=58_MEMBER=228_DE,GEN=58_MEMBER=224_DE
GEN=108_MEMBER=1718_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=104_MEMBER=1595_DE,GEN=47_MEMBER=1388_DE
GEN=108_MEMBER=1719_DE,GEN=80_MEMBER=897_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=224_DE,GEN=49_MEMBER=1445_DE
GEN=108_MEMBER=1720_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=228_DE
GEN=108_MEMBER=1721_DE,GEN=30_MEMBER=870_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=49_MEMBER=1445_DE
GEN=108_MEMBER=1722_DE,GEN=58_MEMBER=216_DE,GEN=95_MEMBER=1322_DE,GEN=49_MEMBER=1445_DE,GEN=45_MEMBER=1330_DE
GEN=108_MEMBER=1723_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=228_DE,GEN=47_MEMBER=1388_DE,GEN=49_MEMBER=1445_DE
GEN=108_MEMBER=1724_DE,GEN=104_MEMBER=1595_DE,GEN=58_MEMBER=216_DE,GEN=14_MEMBER=403_DE,GEN=60_MEMBER=276_DE
GEN=108_MEMBER=1725_DE,GEN=30_MEMBER=870_DE,GEN=77_MEMBER=788_DE,GEN=47_MEMBER=1388_DE,GEN=33_MEMBER=966_DE
GEN=108_MEMBER=1726_DE,GEN=97_MEMBER=1402_DE,GEN=42_MEMBER=1237_DE,GEN=58_MEMBER=224_DE,GEN=95_MEMBER=1349_DE
GEN=108_MEMBER=1727_DE,GEN=58_MEMBER=228_DE,GEN=47_MEMBER=1388_DE,GEN=33_MEMBER=966_DE,GEN=17_MEMBER=502_DE
GEN=108_MEMBER=1728_DE,GEN=80_MEMBER=897_DE,GEN=43_MEMBER=1266_DE,GEN=95_MEMBER=1349_DE,GEN=45_MEMBER=1330_DE
GEN=108_MEMBER=1729_DE,GEN=30_MEMBER=870_DE,GEN=97_MEMBER=1402_DE,GEN=77_MEMBER=788_DE,GEN=49_MEMBER=1445_DE
GEN=108_MEMBER=1730_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=228_DE,GEN=95_MEMBER=1349_DE
GEN=108_MEMBER=1731_DE,GEN=30_MEMBER=870_DE,GEN=104_MEMBER=1595_DE,GEN=95_MEMBER=1322_DE,GEN=95_MEMBER=1349_DE
GEN=108_MEMBER=1732_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=104_MEMBER=1595_DE,GEN=102_MEMBER=1553_DE
GEN=108_MEMBER=1733_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE,GEN=58_MEMBER=216_DE,GEN=47_MEMBER=1388_DE
GEN=108_MEMBER=1734_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=58_MEMBER=224_DE,GEN=17_MEMBER=502_DE
GEN=108_MEMBER=1735_DE,GEN=80_MEMBER=897_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=104_MEMBER=1595_DE
GEN=108_MEMBER=1736_DE,GEN=30_MEMBER=870_DE,GEN=80_MEMBER=897_DE,GEN=58_MEMBER=228_DE,GEN=93_MEMBER=1279_DE
GEN=108_MEMBER=1737_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=26_MEMBER=752_DE,GEN=95_MEMBER=1322_DE
GEN=108_MEMBER=1738_DE,GEN=42_MEMBER=1237_DE,GEN=58_MEMBER=228_DE,GEN=47_MEMBER=1388_DE,GEN=49_MEMBER=1445_DE
GEN=108_MEMBER=1739_DE,GEN=77_MEMBER=788_DE,GEN=93_MEMBER=1279_DE,GEN=45_MEMBER=1330_DE,GEN=69_MEMBER=551_DE
GEN=109_MEMBER=1740_DE,GEN=80_MEMBER=897_DE,GEN=97_MEMBER=1402_DE,GEN=58_MEMBER=228_DE,GEN=62_MEMBER=336_DE
GEN=109_MEMBER=1741_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=49_MEMBER=1445_DE,GEN=60_MEMBER=276_DE
GEN=109_MEMBER=1742_DE,GEN=104_MEMBER=1595_DE,GEN=58_MEMBER=224_DE,GEN=49_MEMBER=1445_DE,GEN=62_MEMBER=336_DE
GEN=109_MEMBER=1743_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=26_MEMBER=752_DE,GEN=77_MEMBER=788_DE
GEN=109_MEMBER=1744_DE,GEN=80_MEMBER=897_DE,GEN=58_MEMBER=228_DE,GEN=49_MEMBER=1445_DE,GEN=60_MEMBER=276_DE
GEN=109_MEMBER=1745_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=58_MEMBER=216_DE,GEN=42_MEMBER=1237_DE
GEN=109_MEMBER=1746_DE,GEN=43_MEMBER=1266_DE,GEN=77_MEMBER=788_DE,GEN=93_MEMBER=1279_DE,GEN=49_MEMBER=1445_DE
GEN=109_MEMBER=1747_DE,GEN=30_MEMBER=870_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=224_DE
GEN=109_MEMBER=1748_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=58_MEMBER=216_DE
GEN=109_MEMBER=1749_DE,GEN=55_MEMBER=143_DE,GEN=104_MEMBER=1595_DE,GEN=58_MEMBER=228_DE,GEN=69_MEMBER=551_DE
GEN=109_MEMBER=1750_DE,GEN=30_MEMBER=870_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=58_MEMBER=216_DE
GEN=109_MEMBER=1751_DE,GEN=30_MEMBER=870_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=58_MEMBER=228_DE
GEN=109_MEMBER=1752_DE,GEN=80_MEMBER=897_DE,GEN=104_MEMBER=1595_DE,GEN=58_MEMBER=216_DE,GEN=49_MEMBER=1445_DE
GEN=109_MEMBER=1753_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=104_MEMBER=1595_DE,GEN=62_MEMBER=336_DE
GEN=109_MEMBER=1754_DE,GEN=58_MEMBER=216_DE,GEN=42_MEMBER=1237_DE,GEN=98_MEMBER=1412_DE,GEN=35_MEMBER=1039_DE
GEN=109_MEMBER=1755_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=42_MEMBER=1237_DE,GEN=49_MEMBER=1445_DE
GEN=109_MEMBER=1756_DE,GEN=80_MEMBER=897_DE,GEN=58_MEMBER=228_DE,GEN=95_MEMBER=1322_DE,GEN=93_MEMBER=1279_DE
GEN=109_MEMBER=1757_DE,GEN=30_MEMBER=870_DE,GEN=97_MEMBER=1402_DE,GEN=95_MEMBER=1322_DE,GEN=58_MEMBER=224_DE
GEN=109_MEMBER=1758_DE,GEN=55_MEMBER=143_DE,GEN=77_MEMBER=788_DE,GEN=93_MEMBER=1279_DE,GEN=62_MEMBER=336_DE
GEN=109_MEMBER=1759_DE,GEN=80_MEMBER=897_DE,GEN=77_MEMBER=788_DE,GEN=47_MEMBER=1388_DE,GEN=45_MEMBER=1330_DE
GEN=109_MEMBER=1760_DE,GEN=30_MEMBER=870_DE,GEN=80_MEMBER=897_DE,GEN=47_MEMBER=1388_DE,GEN=62_MEMBER=336_DE
GEN=109_MEMBER=1761_DE,GEN=55_MEMBER=143_DE,GEN=26_MEMBER=752_DE,GEN=95_MEMBER=1322_DE,GEN=69_MEMBER=551_DE
GEN=109_MEMBER=1762_DE,GEN=55_MEMBER=143_DE,GEN=42_MEMBER=1237_DE,GEN=47_MEMBER=1388_DE,GEN=69_MEMBER=551_DE
GEN=109_MEMBER=1763_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE,GEN=49_MEMBER=1445_DE,GEN=14_MEMBER=403_DE
GEN=109_MEMBER=1764_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=216_DE
GEN=109_MEMBER=1765_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=228_DE,GEN=95_MEMBER=1322_DE,GEN=95_MEMBER=1349_DE
GEN=109_MEMBER=1766_DE,GEN=58_MEMBER=228_DE,GEN=93_MEMBER=1279_DE,GEN=49_MEMBER=1445_DE,GEN=69_MEMBER=551_DE
GEN=109_MEMBER=1767_DE,GEN=30_MEMBER=870_DE,GEN=47_MEMBER=1388_DE,GEN=45_MEMBER=1330_DE,GEN=98_MEMBER=1412_DE
GEN=109_MEMBER=1768_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE,GEN=77_MEMBER=788_DE,GEN=17_MEMBER=502_DE
GEN=109_MEMBER=1769_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=58_MEMBER=228_DE,GEN=62_MEMBER=336_DE
GEN=110_MEMBER=1770_DE,GEN=80_MEMBER=897_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE,GEN=89_MEMBER=1154_DE
GEN=110_MEMBER=1771_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=58_MEMBER=228_DE,GEN=33_MEMBER=966_DE
GEN=110_MEMBER=1772_DE,GEN=43_MEMBER=1266_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=228_DE,GEN=95_MEMBER=1322_DE
GEN=110_MEMBER=1773_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE,GEN=45_MEMBER=1330_DE
GEN=110_MEMBER=1774_DE,GEN=30_MEMBER=870_DE,GEN=80_MEMBER=897_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE
GEN=110_MEMBER=1775_DE,GEN=58_MEMBER=216_DE,GEN=58_MEMBER=224_DE,GEN=49_MEMBER=1445_DE,GEN=17_MEMBER=502_DE
GEN=110_MEMBER=1776_DE,GEN=104_MEMBER=1595_DE,GEN=58_MEMBER=216_DE,GEN=62_MEMBER=336_DE,GEN=45_MEMBER=1330_DE
GEN=110_MEMBER=1777_DE,GEN=58_MEMBER=228_DE,GEN=95_MEMBER=1322_DE,GEN=95_MEMBER=1349_DE,GEN=33_MEMBER=966_DE
GEN=110_MEMBER=1778_DE,GEN=80_MEMBER=897_DE,GEN=42_MEMBER=1237_DE,GEN=93_MEMBER=1279_DE,GEN=45_MEMBER=1330_DE
GEN=110_MEMBER=1779_DE,GEN=30_MEMBER=870_DE,GEN=80_MEMBER=897_DE,GEN=97_MEMBER=1402_DE,GEN=95_MEMBER=1322_DE
GEN=110_MEMBER=1780_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=26_MEMBER=752_DE,GEN=14_MEMBER=403_DE
GEN=110_MEMBER=1781_DE,GEN=26_MEMBER=752_DE,GEN=77_MEMBER=788_DE,GEN=95_MEMBER=1322_DE,GEN=95_MEMBER=1349_DE
GEN=110_MEMBER=1782_DE,GEN=104_MEMBER=1595_DE,GEN=58_MEMBER=216_DE,GEN=49_MEMBER=1445_DE,GEN=62_MEMBER=336_DE
GEN=110_MEMBER=1783_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=216_DE,GEN=58_MEMBER=228_DE,GEN=45_MEMBER=1330_DE
GEN=110_MEMBER=1784_DE,GEN=20_MEMBER=588_DE,GEN=47_MEMBER=1388_DE,GEN=14_MEMBER=403_DE,GEN=98_MEMBER=1412_DE
GEN=110_MEMBER=1785_DE,GEN=30_MEMBER=870_DE,GEN=97_MEMBER=1402_DE,GEN=58_MEMBER=216_DE,GEN=58_MEMBER=228_DE
GEN=110_MEMBER=1786_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=77_MEMBER=788_DE,GEN=49_MEMBER=1445_DE
GEN=110_MEMBER=1787_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=228_DE,GEN=62_MEMBER=336_DE
GEN=110_MEMBER=1788_DE,GEN=42_MEMBER=1237_DE,GEN=58_MEMBER=228_DE,GEN=95_MEMBER=1349_DE,GEN=62_MEMBER=336_DE
GEN=110_MEMBER=1789_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=224_DE,GEN=62_MEMBER=336_DE
GEN=110_MEMBER=1790_DE,GEN=30_MEMBER=870_DE,GEN=58_MEMBER=228_DE,GEN=49_MEMBER=1445_DE,GEN=98_MEMBER=1412_DE
GEN=110_MEMBER=1791_DE,GEN=104_MEMBER=1595_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=216_DE,GEN=60_MEMBER=276_DE
GEN=110_MEMBER=1792_DE,GEN=43_MEMBER=1266_DE,GEN=47_MEMBER=1388_DE,GEN=62_MEMBER=336_DE,GEN=45_MEMBER=1330_DE
GEN=110_MEMBER=1793_DE,GEN=30_MEMBER=870_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=95_MEMBER=1322_DE
GEN=110_MEMBER=1794_DE,GEN=26_MEMBER=752_DE,GEN=42_MEMBER=1237_DE,GEN=95_MEMBER=1322_DE,GEN=45_MEMBER=1330_DE
GEN=110_MEMBER=1795_DE,GEN=80_MEMBER=897_DE,GEN=26_MEMBER=752_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=216_DE
GEN=110_MEMBER=1796_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=224_DE,GEN=62_MEMBER=336_DE
GEN=110_MEMBER=1797_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE,GEN=77_MEMBER=788_DE
