generation,member,_risk_,pump_rate,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
26,gen=8_member=212_de,0.648865,212.49,2,1e+30,0.0287484,0.0287484,1,-999
26,gen=24_member=709_de,0.627986,244.368,2,0.0665208,0.0275322,0.0275322,1,-999
26,gen=23_member=680_de,0.78761,168.662,1,0.118177,0.0364539,0.0364539,1,-999
26,gen=23_member=670_de,0.674562,210.047,1,0.217037,0.0275322,0.0275322,1,-999
26,gen=12_member=359_de,0.856933,162.082,1,0.10194,0.0479582,0.0479582,1,-999
26,gen=22_member=658_de,0.0271512,454.985,2,0.860073,0.067843,0.067843,1,-999
26,gen=23_member=669_de,0.86591,162.006,1,0.0714343,0.0481317,0.0481317,1,-999
26,gen=19_member=546_de,0.885477,143.23,1,0.037488,0.0300636,0.0300636,1,-999
26,gen=26_member=752_de,0.648865,266.745,1,0.316768,3.02767,3.02767,1,-999
26,gen=26_member=778_de,0.037559,466.21,1,0.30333,2.03851,2.03851,1,-999
26,gen=26_member=762_de,0.0677648,445.84,1,0.0934747,0.0447017,0.0447017,1,-999
27,gen=2_member=43_de,0.899246,111.967,1,1e+30,0.0170373,0.0170373,1,-999
27,gen=18_member=539_de,0.01,591.208,1,1e+30,0.006409,0.006409,1,-999
27,gen=12_member=353_de,0.546798,293,1,0.330083,0.0180842,0.0180842,1,-999
27,gen=26_member=752_de,0.648865,266.745,1,0.239923,0.0170365,0.0170365,1,-999
27,gen=26_member=778_de,0.037559,466.21,1,0.30333,0.0167639,0.0167639,1,-999
27,gen=25_member=737_de,0.173361,408.558,1,0.281709,0.0215633,0.0215633,1,-999
27,gen=6_member=158_de,0.41868,300.88,1,0.277238,0.02109,0.02109,1,-999
27,gen=23_member=670_de,0.674562,210.047,1,0.146678,0.0230491,0.0230491,1,-999
27,gen=17_member=502_de,0.335487,346.296,1,0.216508,0.02109,0.02109,1,-999
27,gen=20_member=588_de,0.076213,442.245,1,0.034306,0.0280215,0.0280215,1,-999
27,gen=16_member=454_de,0.235918,362.081,1,0.192762,0.020628,0.020628,1,-999
27,gen=14_member=403_de,0.383804,338.022,1,0.188321,0.0255486,0.0255486,1,-999
27,gen=6_member=171_de,0.731656,207.35,1,0.186995,0.0245768,0.0245768,1,-999
27,gen=23_member=688_de,0.197264,364.183,1,0.167331,0.0215633,0.0215633,1,-999
27,gen=2_member=51_de,0.784547,179.706,1,0.143652,0.0337329,0.0337329,1,-999
27,gen=23_member=680_de,0.78761,168.662,1,0.118177,0.0364539,0.0364539,1,-999
27,gen=12_member=359_de,0.856933,162.082,1,0.10194,0.0479582,0.0479582,1,-999
27,gen=26_member=762_de,0.0677648,445.84,1,0.0934747,0.0254573,0.0254573,1,-999
27,gen=23_member=669_de,0.86591,162.006,1,0.0714343,0.0481317,0.0481317,1,-999
27,gen=19_member=546_de,0.885477,143.23,1,0.037488,0.0300636,0.0300636,1,-999
27,gen=27_member=798_de,0.0821978,437.177,1,0.179539,0.0322238,0.0322238,1,-999
27,gen=27_member=786_de,0.653173,235.348,1,0.147204,0.0173485,0.0173485,1,-999
28,gen=2_member=43_de,0.899246,111.967,1,1e+30,0.0170373,0.0170373,1,-999
28,gen=18_member=539_de,0.01,591.208,1,1e+30,0.006409,0.006409,1,-999
28,gen=12_member=353_de,0.546798,293,1,0.330083,0.0180842,0.0180842,1,-999
