,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
58,587.9230463228837,468.2163088794371,513.6300490392725,532.2532278585747,657.350474329616,531.5262161500191,635.212087221073,557.8036116268653,440.95243729564896,639.9169135390607,518.0927141941536,443.17018052381826,546.8942728411815,555.5283923666367,648.1601221895116,603.4282252306009,656.7587268702808,444.91944620945907,650.5456451717553,552.3388497863829,694.1379225293027,584.8297521438575,530.85228068646,400.31000902279504,542.4550297759893,436.02389780720716,588.3041850721897,370.76987519724196,524.6532386658491,466.8426991745951
59,529.1344192488228,561.3998727281214,536.9174018104999,495.96472451956754,670.1095953148426,729.2982453592424,668.0363721758181,733.2307296452783,466.8052237102901,700.1394368582263,499.4876319532046,544.0463886874835,409.5998754998743,506.9463019332827,617.1982655104389,464.68694903501216,514.7772918195654,581.1209743121426,609.7682840601054,548.9114273100214,640.2949417938961,444.9027989604336,525.3122028095572,518.0552570092344,580.0082153135605,411.4046972665653,447.1628214135356,357.60076180555245,490.54067361174,528.3888752411441
60,642.4928934651734,480.32827097036784,633.4230898606005,570.7654171606441,540.5754882865325,567.7794370340055,691.863907443801,661.0581282089989,541.1132240063845,643.9158354439829,517.6331674431445,464.4357157355243,572.148670692882,504.4499372614394,511.18582887658107,509.0789423947652,526.5113977659145,543.383737277262,689.1255606488229,501.97832220407525,483.8963002656435,436.7887792010739,666.6544940692575,528.0443007499942,663.764294623664,550.279604634524,366.22281287763354,578.7790573797625,435.9696041848566,535.3817702022611
61,441.1037261966511,250.60576719433567,513.6320863266835,545.0745620067211,648.0006793331545,459.7777905194834,618.1214253547142,541.3612170383317,695.4257230489334,466.76711070385363,525.6409716652007,497.39044040967434,727.0690133978925,581.4568641199932,442.92508916241013,500.46867927157,477.5836719306694,440.6620250731012,700.0759298164821,490.3706762536385,498.16070218577033,444.12618517378576,474.6071640544273,618.7543572261758,453.9828438660726,526.7463101817073,715.5679869824,540.2627239305453,631.8275781414172,370.73971249728964
62,555.3634336004758,557.7860554640592,515.2874682068021,552.6003064455484,564.8414786224441,582.5729207976889,497.2080539227637,555.9236883384921,552.9175626095185,656.9672322104079,412.90906015709857,530.8117051422134,594.5873709794114,641.6335857270717,392.17498062146063,428.46745650390153,638.9277981126133,541.2608580195817,542.347177371235,642.039536094267,386.73617706818567,512.8969628936727,816.9107277964629,665.5394844811944,511.80289176899527,599.0119743487768,423.41580708565067,492.7440997678121,457.6373406365781,518.985210686553
63,648.210309368756,594.9510474023566,557.2739056263575,433.59750466732856,452.23250825550815,561.5044501643454,458.304631550489,533.9060955844894,497.01382682397013,444.06225831102137,503.49536807794914,578.6439150835116,628.587821736056,388.1266557943346,501.10561954699466,546.4907100872244,620.1034977368663,517.5739141954319,460.83215818530016,586.238910090436,499.8377781946713,656.190560673508,369.43188422649234,497.33578939354106,469.1031050564384,739.7696841663787,569.6259455323028,454.9846709236603,535.4040881062978,630.7011194286569
64,591.8900402138186,556.4671892257453,588.9780911851714,463.27119918840725,576.0701645552892,493.84076919281244,370.00645453950926,442.13452792460004,522.0262279509909,615.6272634327446,459.04597886363285,507.65822788441426,511.9930832069987,405.77233115410064,585.3034986959743,341.46670535441433,429.95883462933534,405.9097928939945,493.86419317603065,400.8316549993932,499.65767759070013,544.2307839728354,615.850491755427,670.5337682887126,498.7152333143051,415.30370992899395,449.5074903818139,490.3236073814543,435.5423802930189,420.64366597476044
65,510.75463031144585,567.6044730439978,502.43569462979065,599.16464496928,744.6047681691805,604.3481236362844,815.9747367024365,572.1576277048503,308.7037934316954,423.858656363895,579.3231549846716,456.7628216759793,384.29861547393875,595.5855101491815,550.3265610738755,646.9985769441173,353.466616610414,530.0863446031707,486.0649889695034,631.8277624726791,567.7732897949472,680.2685341320965,542.3072942575441,485.18576763974227,473.34662976473294,608.4481935380273,554.2233611467925,640.5848956169574,566.8907105009895,382.65759448694575
66,503.0433774770985,627.3234908241043,473.96981457756345,417.1129689952751,497.8287825214128,507.6672898368147,510.68340599689105,468.18146812421526,681.1186610449209,519.666198799629,378.766603419106,638.8127219032001,405.1307513148568,691.9976043944531,594.6020849702968,527.9564200310049,736.9420768634365,557.2583570325398,361.39142734973234,575.4516623340098,479.59318157291517,380.9800777144186,479.9115371941764,553.5477529451597,454.9699681206548,428.58637922207635,551.7823054020433,421.1491708622354,561.0640729899334,485.9678057742628
67,731.250954670835,465.90838406484437,382.36331826414073,417.7264479246195,465.62564874992586,630.1682811964029,438.18928672365195,626.0896490520422,617.1254646144821,532.3339758101156,553.4875332462849,566.5735992858079,664.4054897249599,445.58421416298563,586.3554767043091,473.95364558404134,420.8837900690132,443.41313380428966,486.3925126699986,514.5468013851156,495.6398480826537,652.8602205728732,442.2766964388069,447.65273476608655,395.8345527892127,675.2532341968512,499.90250351248727,560.0113818445327,551.1603540223422,591.6584891265069
68,501.0711098204937,606.570064770791,551.6147942025362,744.843064164093,583.3438689962717,695.0733889297403,483.9649960044156,542.401595094501,437.0833431514781,617.771710984852,435.89745833016843,520.2521118599622,398.4464310953087,501.3878490161803,311.7062465835241,501.0882991789872,586.7131285417358,442.94462702942246,414.03993425740424,604.6272995608012,693.1291685974111,471.5415674529145,443.4812973091476,584.7235132425362,518.901741920386,536.7213825227894,579.5616151370654,427.1162210296326,483.7858245504578,615.7917937337539
69,594.4502815855546,414.3685546607035,501.8683616519148,582.6065979611556,389.21309081014135,393.6976535898391,445.6083897310888,543.79891334129,438.24041294466736,487.02510197301484,488.2314312725209,443.1556434200375,554.4410310666522,499.3875471715918,461.74975688602365,357.219173855487,520.5660614534816,588.5504065355685,380.23753183684977,561.7176744882489,438.22893426564565,702.9760365223302,331.33310619960355,542.6008473430322,541.5818111913219,539.5411646380524,332.4518622610178,398.2041412834446,428.54275147149264,567.6300611799658
70,438.56466195791904,596.9176924255971,538.6633181394886,721.5709771350292,495.6365028766617,345.66524239589035,527.2401684985348,598.6442295177395,555.9153271259103,490.3524551140983,416.5186783922039,461.3574828760172,366.08417883053824,513.448141521897,490.1465623824438,632.4339694682122,436.58002703396085,439.42054711670556,518.2284865576697,435.0445331401492,515.872805990695,476.5588486328114,608.7223825163536,611.9483909942253,489.0999728084978,600.2420136410641,612.5225615927748,597.2841309401756,565.5701493293656,469.2476517923027
71,611.6947539195056,481.11856299999033,518.8526020678454,706.7927698895373,477.77541637383405,617.2723705781077,470.96706995552796,436.106988746899,370.0915272705308,401.08322170735954,378.3513583684314,351.7100630731043,519.5966536993276,630.4606063980142,550.50136907414,567.5642608059651,407.2122033999545,341.69674251188445,511.42893980389,492.893051201741,651.7075654842405,662.4543366356351,553.4683243819661,335.6242595537481,728.2927275983676,611.8108778190823,647.4030432996852,451.8844087207816,439.6750132413045,632.3310000524552
72,464.88371660153086,528.2403721311999,741.305781425631,505.59368021792613,443.15547212624335,470.24041484471604,689.1001453378714,342.1761417172596,518.4249031932973,435.65752686655816,536.76204308437,460.1976780339338,431.8957020412596,592.7028250615872,659.4672162481287,477.8662937761609,642.892083945826,568.8174870288676,546.037803813879,449.55557685733396,535.3601807417393,467.17397359830665,550.9619795182671,657.2267700635817,468.4650570531944,575.3916115940547,604.1472084386259,461.6312901815414,601.0009646081631,492.30521431476654
