real_name,alpha_l,alpha_t,hk1000,hk1001,hk1002,hk1003,hk1004,hk1005,hk1006,hk1007,hk1008,hk1009,hk1010,hk1011,hk1012,hk1013,hk1014,hk1015,hk1016,hk1017,hk1018,hk1019,hk1020,hk1021,hk1022,hk1023,hk1024,hk1025,hk1026,hk1027,hk1028,hk1029,hk1030,hk1031,hk1032,hk1033,hk1034,hk1035,hk1036,hk1037,hk1038,hk1039,hk1040,hk1041,hk1042,hk1043,hk1044,hk1045,hk1046,hk1047,hk1048,hk1049,hk1050,hk1051,hk1052,hk1053,hk1054,hk1055,hk1056,hk1057,hk1058,hk1059,hk1060,hk1061,hk1062,hk1063,hk1064,hk1065,hk1066,hk1067,hk1068,hk1069,hk1070,hk1071,hk1072,hk1073,hk1074,hk1075,hk1076,hk1077,hk1078,hk1079,hk1080,hk1081,hk1082,hk1083,hk1084,hk1085,hk1086,hk1087,hk1088,hk1089,hk1090,hk1091,hk1092,hk1093,hk1094,hk1095,hk1096,hk1097,hk1098,hk1099,hk1100,hk1101,hk1102,hk1103,hk1104,hk1105,hk1106,hk1107,hk1108,hk1109,hk1110,hk1111,hk1112,hk1113,hk1114,hk1115,hk1116,hk1117,hk1118,hk1119,hk1120,hk1121,hk1122,hk1123,hk1124,hk1125,hk1126,hk1127,hk1128,hk1129,hk1130,hk1131,hk1132,hk1133,hk1134,hk1135,hk1136,hk1137,hk1138,hk1139,hk1140,hk1141,hk1142,hk1143,hk1144,hk1145,hk1146,hk1147,hk1148,hk1149,hk1150,hk1151,hk1152,hk1153,hk1154,hk1155,hk1156,hk1157,hk1158,hk1159,hk1160,hk_dunes,hk_seabed,hk_valley,m,ne,qmuni1,qmuni2,qmuni3,qmuni4,qmuni5,qmuni6,qmuni7,qmuni8,qmuni9,rech_mmyr,slvl,ss,sy
110,3,0.0354181,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,6.09849e-05,3.65014e-05,4.50315e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,0.000231206,0.000318913,8.13059e-05,1.14164e-05,3.85308e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,9.41192e-05,7.32404e-05,0.000123748,0.000547378,0.000216222,0.000181694,8.13351e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,7.77772e-05,3.7355e-05,7.55511e-05,9.49379e-05,0.000252367,5.21666e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,0.000270466,0.000121869,9.48398e-05,4.98192e-05,0.000258727,0.000287167,9.07092e-05,1.73432e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,8.24135e-05,0.000159005,7.29559e-05,8.39317e-05,0.000124147,8.95601e-05,7.61837e-05,0.000131477,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,6.16406e-05,0.000167675,8.03499e-05,2.7052e-05,4.50181e-05,7.91771e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.37847e-05,0.000113054,0.000351875,0.000172047,0.000215245,3.71071e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,0.000163354,0.000268516,7.13007e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,5.28582e-05,0.000573392,4.35402e-05,2.00788e-05,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,549.51,0.014,1e-05,0.15
111,3,0.0028172,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,5.17758e-05,8.64167e-05,0.000197487,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000172926,0.00011086,8.50668e-05,0.000330526,0.000102868,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.00011801,0.000168041,8.54225e-05,8.53126e-05,9.40385e-05,8.99783e-05,3.08661e-05,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000253398,0.000317086,0.000278344,8.86078e-05,9.07535e-05,0.000323003,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000147924,6.3686e-05,0.000247753,0.000132617,0.000139489,0.000117286,0.000175626,6.40116e-05,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,5.64306e-05,0.000321265,6.86146e-05,1.89545e-05,0.000101416,0.000186409,8.36507e-05,0.000192598,0.000245273,0.000245273,0.000245273,0.000245273,0.000199071,6.56774e-05,7.02257e-05,4.69911e-05,8.18173e-05,3.32749e-05,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.0006,0.000148037,3.45473e-05,9.387e-05,5.78704e-05,0.00011815,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,4.99833e-05,0.000172949,0.000121088,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.000245273,0.13991,5.85677e-06,5.43421e-05,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,496.026,0.014,1e-05,0.15
112,3,0.30806,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,0.000125962,0.000180465,0.000137421,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,0.000152836,9.90133e-05,5.17317e-05,4.71788e-05,4.19013e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,0.000301655,0.000105244,0.000104771,0.000127318,4.55255e-05,0.000233263,9.66606e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,0.000155107,0.000283185,0.000219642,0.000117956,0.000207136,0.000136582,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.01876e-05,0.000189468,7.93437e-05,9.31258e-05,0.00028009,0.000162194,5.32498e-05,0.00048493,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,0.000176267,0.000215926,0.000145348,0.000213492,0.000101234,6.70587e-05,9.20911e-05,0.000138274,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.61912e-05,7.21032e-05,0.000121075,6.24735e-05,4.10592e-05,5.40524e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,0.00016649,0.000135891,0.000173254,9.34632e-05,4.64294e-05,1.76775e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,0.000232888,0.000132982,1.87887e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,8.07171e-05,9.26946e-05,4.06276e-05,0.000115345,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,628.87,0.014,1e-05,0.15
113,3,0.00179251,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000550708,0.000351653,0.000203983,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000126016,0.000158156,4.90003e-05,3.23583e-05,0.000113051,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,1.34273e-05,0.000117949,0.000388151,6.8064e-05,0.000176705,8.48502e-05,6.99821e-05,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000101648,4.67749e-05,3.45637e-05,0.00055017,0.000331001,4.65565e-05,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000471143,0.000114894,0.000145646,0.000148279,0.000146659,3.60451e-05,5.14321e-05,3.17308e-05,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,3.57881e-05,8.416e-05,0.000345758,7.62304e-05,4.85189e-05,8.85106e-05,3.58675e-05,3.95825e-05,0.000167499,0.000167499,0.000167499,0.000167499,0.000234769,0.000120226,0.000345622,0.000145506,0.000107316,2.28193e-05,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000238073,0.00015566,0.000104897,0.000181211,5.18066e-05,0.000135234,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000115913,0.000140928,0.000156622,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.000167499,0.0478173,2.96689e-05,4.28833e-06,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,587.91,0.014,1e-05,0.15
114,3,0.0707945,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,6.55012e-05,3.80516e-05,5.08415e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,6.77586e-05,3.77734e-05,7.92306e-05,0.00021889,0.0006,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,5.85172e-05,3.57454e-05,3.54706e-05,7.73865e-05,8.22627e-05,8.59769e-05,0.000130909,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,0.00011566,9.40508e-05,0.000148753,4.84387e-05,9.91614e-05,2.27014e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,0.000504288,8.44583e-05,6.00978e-05,0.000225448,0.000103166,4.99382e-05,5.7492e-05,5.67962e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,0.000188384,0.000237876,5.42744e-05,0.000180847,0.000107232,3.76715e-05,0.000134041,6.38952e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,7.80549e-05,0.000193946,5.56454e-05,0.000126187,3.4574e-05,2.71018e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,3.62443e-05,3.05479e-05,6.87507e-05,2.04769e-05,7.61107e-05,6.94308e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,2.88311e-05,2.25738e-05,3.88051e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,9.20737e-05,0.0519642,5.73137e-06,3.0085e-07,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,424.294,0.014,1e-05,0.15
115,3,0.100516,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,0.000442343,0.000119598,0.000175692,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,0.000225898,0.000244095,0.000223692,0.000226843,0.000514439,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,5.93896e-05,6.38536e-05,0.00026614,2.47426e-05,8.31379e-05,0.00014338,0.0006,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,0.000109143,0.000424496,0.000130582,0.000158113,9.06108e-05,6.46844e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,0.000219289,0.000169979,0.000144586,0.000215841,0.000193055,0.00022742,0.000140978,0.000115094,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,0.00010052,0.000202132,0.000116596,0.000430295,0.000401935,0.000134128,7.21788e-05,0.000286992,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,0.000264548,0.000154537,0.000100224,0.000218438,0.000200155,0.000113932,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,2.16894e-05,6.03397e-05,0.000120306,7.43216e-05,0.000154119,0.000116617,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,0.000131777,0.0006,0.000356331,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,7.65024e-05,0.0043002,8.72244e-06,1.60638e-06,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,577.357,0.014,1e-05,0.15
116,3,0.161127,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,0.000149903,0.000139405,1.74757e-05,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.79541e-05,0.000242288,8.06499e-05,5.26133e-05,4.48466e-05,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,0.000115998,0.000167689,1.87573e-05,3.6328e-05,6.90316e-05,8.29862e-05,1.6049e-05,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,0.000106173,8.93657e-05,9.27002e-05,2.5123e-05,1.61556e-05,2.50255e-05,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,9.43012e-05,0.000102929,7.20116e-05,6.68934e-05,0.000169554,5.44895e-05,1.5947e-05,2.2188e-05,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.94524e-05,4.12492e-05,3.41202e-05,3.0673e-05,8.62575e-05,4.22442e-05,1.19215e-05,4.72e-05,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,0.00020588,0.000229303,8.21997e-05,2.88266e-05,5.15882e-05,9.1551e-05,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,0.000302921,0.000113615,3.63852e-05,5.14364e-05,3.63498e-05,4.56394e-05,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,0.000139877,0.000125292,7.07207e-05,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,7.37942e-06,0.00962259,6.06816e-05,0.000188388,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,487.757,0.014,1e-05,0.15
118,3,0.00216765,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,9.75719e-05,0.000102076,6.13072e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,9.2171e-05,0.00027846,0.0006,0.000140467,2.42361e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,4.24986e-05,6.25249e-05,0.000171129,0.000204845,0.000107937,7.47491e-05,3.6501e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,0.000183983,0.000151739,4.82936e-05,5.75465e-05,3.5528e-05,0.000138091,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,0.000119606,0.000354673,0.000191656,7.75997e-05,1.3664e-05,5.5635e-05,2.70296e-05,2.49738e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,0.000152416,7.01435e-05,0.000169214,0.000103841,0.000286455,3.75326e-05,2.07116e-05,4.81434e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,5.46638e-05,0.000201328,0.000114153,0.000128841,3.47905e-05,1.50327e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.14784e-05,0.000116724,0.00021591,0.00017506,0.0003382,0.000223705,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.36769e-05,2.90294e-05,0.000132793,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,6.93297e-05,0.00266403,1.83413e-05,0.00033915,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,606.575,0.014,1e-05,0.15
119,3,0.00312577,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000144334,0.00024426,3.65811e-05,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,4.6403e-05,4.32946e-05,0.000147155,9.64276e-05,4.75109e-05,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,8.29133e-05,0.000226081,0.000141723,2.67824e-05,0.000265525,0.000138176,7.99521e-05,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000232456,0.000154052,0.000118665,0.000102019,0.000121035,0.000217865,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,3.53165e-05,6.89663e-05,0.000168265,0.000116246,5.0743e-05,6.84496e-05,6.9795e-05,0.000227611,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000110984,8.5771e-05,3.28131e-05,8.6683e-05,0.000132083,5.38099e-05,3.55054e-05,7.91033e-05,0.000183015,0.000183015,0.000183015,0.000183015,7.61947e-05,0.000259465,3.40364e-05,0.000156558,0.000101466,5.42777e-05,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,4.59513e-05,0.000195012,8.25256e-05,4.06165e-05,3.77048e-05,0.000104597,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,6.71501e-05,5.92656e-05,5.98699e-05,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000183015,0.000562539,4.319e-05,0.000118258,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,610.52,0.014,1e-05,0.15
120,3,0.0955438,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.24009e-05,2.18628e-05,3.78301e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,0.000148098,0.000215997,9.58545e-05,4.03521e-05,8.24518e-06,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,0.000324264,0.000561492,0.000162113,0.000224959,0.000190146,0.000105241,6.56706e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,0.000178837,0.000256623,0.000267815,0.000205131,0.000411269,8.75926e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,6.64551e-05,7.99469e-05,7.38036e-05,9.55886e-05,0.000222618,8.84904e-05,0.000192533,8.60932e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,0.000163737,0.000154134,0.000151543,6.01136e-05,0.000105939,6.56834e-05,5.86376e-05,0.000137396,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,0.0006,0.00043648,0.000237151,0.00015674,0.00013811,0.000157221,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,0.000519918,0.000161564,0.00043243,0.000370177,0.000287193,0.000115751,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,0.000398926,0.000325994,0.00027082,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,5.06897e-05,0.000471037,1.04876e-05,2.91843e-06,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,617.721,0.014,1e-05,0.15
