05/09 03:27:51 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:51 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:52 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:52 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:53 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:53 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:54 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:54 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:55 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:55 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:56 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:56 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:57 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:57 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:58 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:58 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:59 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:27:59 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:28:00 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:28:00 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:28:01 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:28:01 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:28:02 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:28:02 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:28:03 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:28:03 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:28:04 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:28:04 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:28:05 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:28:05 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U0   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U1   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U1   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U1   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U1   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U2   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U2   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U2   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U2   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U3   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U3   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U3   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U3   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U4   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U4   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U4   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U4   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U5   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U5   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U5   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U5   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U6   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U6   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U6   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U6   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U7   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U7   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U7   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U7   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U8   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U8   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U8   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U8   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U9   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U9   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U9   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U9   ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U10  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U10  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U10  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U10  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U11  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U11  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U11  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U11  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U12  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U12  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U12  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U12  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U13  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U13  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U13  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U13  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U14  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U14  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U14  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U14  ) 0  
05/09 03:28:06 avg:0     runs(C0    |F0    |T0    ) agents(R24  |W0   |U15  ) 0  
